id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"24172896","2014-06-11 21:29:18","1","1279","Pandas, to_csv () to a specific format","1","2","","fast tooth","881","Andy Hayden","218111"
"23794082","2014-05-21 21:25:17","25","20463","pandas groupby and join lists","2","0","6","fast tooth","881","TomAugspurger","18032"
"23718154","2014-05-18 03:02:54","1","769","Only allow one to one mapping between two columns in pandas dataframe","1","0","","fast tooth","881","Karl D.","8364"
"23704622","2014-05-16 21:13:10","0","850","pandas, apply string operation to column should be string type, but has missing values (np.nan)","1","1","","fast tooth","881","unutbu","601449"
"23683202","2014-05-15 15:54:33","1","899","figsize() function in pandas tutorial","1","0","","fast tooth","881","Elias Dorneles","14908"
"24813173","2014-07-17 20:42:28","0","112","pandas transform to a boolean column matching its maximum","1","0","","fast tooth","881","",""
"25769139","2014-09-10 15:17:45","0","331","Hierarchical index in data frame missing columns","1","4","","Daniel Jimenez","2542","Yang","111"
"25792086","2014-09-11 15:57:44","10","12470","Pandas merge return empty dataframe","1","2","3","Daniel Jimenez","2542","Daniel Jimenez","2542"
"25852504","2014-09-15 16:20:55","5","2406","transpose multiple columns Pandas dataframe","1","0","","Daniel Jimenez","2542","Paul H","36143"
"24063623","2014-06-05 15:00:05","1","2176","Pandas read DataFrame","2","0","","Daniel Jimenez","2542","EdChum","211433"
"25352293","2014-08-17 18:25:33","1","150","Setting xticks and yticks for scatter plot matrix with pandas","0","2","","Jack Twain","2435","",""
"24739220","2014-07-14 14:45:15","0","415","Reading a CSV that has a head row and column with Panda","1","2","","Jack Twain","2435","ericmjl","4833"
"26360759","2014-10-14 12:24:38","20","20508","Understanding the diagonal in Pandas' scatter matrix plot","2","1","10","Jack Twain","2435","",""
"26101831","2014-09-29 14:06:33","5","626","The tick label in scatterplot with Pandas is not drawn correctly","2","2","1","Jack Twain","2435","",""
"26753524","2014-11-05 09:26:07","0","74","How to draw the value on the bars in a bar chart with Pandas?","1","0","","Jack Twain","2435","",""
"23664877","2014-05-14 20:51:34","35","23600","Pandas equivalent of Oracle Lead/Lag function","1","0","14","gcarmiol","178","unutbu","601449"
"25029583","2014-07-30 05:45:03","1","54","is there any quick function to do looking-back calculating in pandas dataframe?","1","2","","bitred ","11","",""
"24259749","2014-06-17 09:06:09","1","115","Merge with Overlapping columns","1","0","","Woody Pride","7085","",""
"23862405","2014-05-26 03:46:05","0","50","Boolean indexing to find character","1","0","","Woody Pride","7085","DSM","234989"
"23334249","2014-04-28 06:46:15","2","370","Create Container for Multiple DataFrames","0","4","1","Woody Pride","7085","",""
"23490673","2014-05-06 09:20:38","0","619","Pandas unstack but only create multi index for certain columns","1","0","","Woody Pride","7085","",""
"23420248","2014-05-02 03:24:13","1","139","Bool vector if value in list pandas","1","0","","Woody Pride","7085","Karl D.","8364"
"23440788","2014-05-03 05:48:13","0","46","Optimise conversion to integer - pandas","1","0","","Woody Pride","7085","",""
"24850964","2014-07-20 13:28:50","0","564","Conditional NaN Filling","2","2","","Woody Pride","7085","",""
"25717397","2014-09-08 04:19:34","6","5499","Using np.where but maintaining exisitng values if condition is False","2","1","1","Woody Pride","7085","JaminSore","2720"
"24460051","2014-06-27 20:10:29","0","587","Way to parse Python pandas DataFrame to Matrix Market (MM) Format?","1","0","","Mack","1640","DSM","234989"
"23706412","2014-05-17 00:31:45","2","87","Merge a lot of DataFrames together, without loop and not using concat","1","0","","CT Zhu","36249","",""
"24708833","2014-07-12 01:46:09","0","37","Unexpected result of Pandas.apply() due to having integer as column index","2","0","","CT Zhu","36249","",""
"24471013","2014-06-28 21:13:29","1","323","Replacing/Stripping certain text from data in pandas?","1","4","","Ryflex","931","BrenBarn","176765"
"24434724","2014-06-26 15:36:46","3","214","DataFrame.index.levels shows ""extra"" values after paring down dataframe","1","0","","8one6","5765","Jeff","88337"
"24193174","2014-06-12 20:13:44","48","21813","Reset color cycle in Matplotlib","5","1","11","8one6","5765","pelson","15544"
"25275057","2014-08-12 22:20:55","1","100","Pandas sort_index gives strange result after applying function to grouped DataFrame","1","2","1","8one6","5765","",""
"25274598","2014-08-12 21:47:23","2","317","In pandas, select all columns whose label contains a given string at a specified level","1","0","1","8one6","5765","behzad.nouri","45694"
"25702017","2014-09-06 15:55:50","9","5443","Plotting time series using Seaborn FacetGrid","1","2","","8one6","5765","mwaskom","26577"
"25454109","2014-08-22 19:17:50","2","629","Add reasonable-looking table to matplotlib axes (HTML?)","1","0","2","8one6","5765","",""
"25287130","2014-08-13 13:08:56","1","305","Pandas sort_index fails with MultiIndex containing floats as one level (when columns are added)","0","4","","8one6","5765","",""
"26700598","2014-11-02 14:48:43","34","40382","Matplotlib showing x-tick labels overlapping despite best efforts","2","0","10","8one6","5765","8one6","5765"
"25920932","2014-09-18 19:33:16","4","7644","Why do I get Pandas data frame with only one column vs Series?","1","0","2","paulsef11","495","BrenBarn","176765"
"24825522","2014-07-18 12:52:25","0","1031","Python Pandas read_csv of Large File causes memory crash","0","5","","Ben","171","",""
"25509092","2014-08-26 15:01:29","0","791","Adding a column to a python pandas data frame based on the value of another column","2","3","","orange1","1220","",""
"23922250","2014-05-28 21:34:26","0","133","How do I get the subset of a DataFrame using pandas?","1","3","","orange1","1220","",""
"24718730","2014-07-13 01:15:51","1","102","Is there any way to keep a PeriodIndex as a series of Periods with a reset_index()?","1","0","1","Ted To","52","furas","58036"
"24878095","2014-07-22 02:48:56","10","14787","Plotting errors bars from dataframe using Seaborn FacetGrid","2","0","9","elfnor","154","mwaskom","26577"
"24294635","2014-06-18 20:38:58","1","80","Creating a pandas.DataFrame from a dict","1","2","","user2529426","16","",""
"23873577","2014-05-26 15:39:20","0","77","Assigning value inside a pandas group","4","1","","Sara","398","DSM","234989"
"25166808","2014-08-06 17:45:50","0","501","pandas groupby has got slower","1","2","","Sara","398","Jeff","88337"
"26164163","2014-10-02 15:23:45","0","71","How to return a single row for rows that have duplicate values in Pandas","2","0","","Sara","398","DSM","234989"
"24712647","2014-07-12 11:51:17","0","8841","Python Pandas concatenate/merge DataFrames using index or column identifiers","1","4","1","tryptofame","118","furas","58036"
"25326649","2014-08-15 12:46:24","5","6248","Python: numpy/pandas change values on condition","3","3","4","tryptofame","118","jojo","4958"
"26126880","2014-09-30 17:43:26","0","126","Python Pandas DataFrame how to Pivot","2","0","1","tryptofame","118","Wilduck","9624"
"23461502","2014-05-04 20:59:22","13","37580","Evaluating pandas series values with logical expressions and if-statements","3","11","1","neanderslob","1259","EdChum","211433"
"23306364","2014-04-26 03:41:17","3","4357","Retrieving .loc index values in pandas dataframe","1","2","","neanderslob","1259","Woody Pride","7085"
"23309049","2014-04-26 09:34:12","0","852","Join Pandas Dataframes according to array","2","0","","neanderslob","1259","",""
"23309169","2014-04-26 09:48:29","1","1591","Determining latest date from a list","2","0","","neanderslob","1259","unutbu","601449"
"23280593","2014-04-24 21:55:34","2","611","Using Datetimeindex to select rows","2","10","","neanderslob","1259","EdChum","211433"
"23281397","2014-04-24 23:03:13","4","6686","Merging pandas dataframes using date as index","1","7","1","neanderslob","1259","Karl D.","8364"
"23384240","2014-04-30 09:20:43","2","3318","How can I use a variable value to call a dataframe?","1","4","","neanderslob","1259","Ffisegydd","33163"
"23372702","2014-04-29 18:39:15","0","1577","Starting iterrows() loop on a particular index","1","2","","neanderslob","1259","",""
"26137946","2014-10-01 09:14:47","2","9121","Pandas: create timestamp from 3 columns: Month, Day, Hour","2","10","5","Julien Marrec","7388","jfs","291301"
"23352418","2014-04-28 22:40:34","0","1666","Unexpected behavior in pandas mad() with groupby()","1","2","","user2543645","249","Jeff","88337"
"24087796","2014-06-06 17:46:14","0","31","possible bug: pandas trying to fill int column with floats","1","1","","user2543645","249","Jeff","88337"
"26526230","2014-10-23 10:34:12","12","25616","Plotting datetimeindex on x-axis with matplotlib creates wrong ticks in pandas 0.15 in contrast to 0.14","2","3","5","Dirk","3534","joris","75521"
"26528309","2014-10-23 12:39:14","6","1186","When plotting datetime index data, put markers in the plot on specific days (e.g. weekend)","1","0","1","Dirk","3534","Dirk","3534"
"24807588","2014-07-17 15:21:38","6","6101","Looping over a MultiIndex in pandas","2","0","2","Charles Dillon","670","Jeff","88337"
"26269170","2014-10-09 02:00:41","1","151","Pivoting a Pandas dataframe with a gapless daterange as index","1","0","","Jerome Montino","11917","DSM","234989"
"26742908","2014-11-04 18:58:40","0","21","Derived/metadata about logs in pandas","1","4","","ehacinom","2054","unutbu","601449"
"25694612","2014-09-05 22:03:24","4","929","Get mean of last N weekdays for pandas dataframe","1","1","1","ehacinom","2054","joris","75521"
"24186907","2014-06-12 14:26:01","0","77","Pandas - Computing the mean vector of a window when the start is column specific","2","0","","usual me","3320","CT Zhu","36249"
"24165998","2014-06-11 14:48:01","0","1661","Removing duplicate columns from a pandas dataframe: behavior of transpose + drop_duplicates","1","0","","usual me","3320","Jeff","88337"
"24208096","2014-06-13 14:45:40","4","3606","Pandas - Choose the starting day when resampling every 2 weeks","2","0","1","usual me","3320","usual me","3320"
"23438862","2014-05-03 00:29:15","1","366","Slicing a Pandas dataframe with a non monotonic index gives unexpected results","0","1","","usual me","3320","",""
"23430950","2014-05-02 14:48:45","1","338","""maximum recursion depth exceeded"" after concatenating and comparing 2 dataframes","0","4","","usual me","3320","",""
"23782771","2014-05-21 12:10:07","1","652","How to find holes in a Pandas time index","3","0","","usual me","3320","Jeff","88337"
"23696834","2014-05-16 13:47:42","11","6550","What's the difference between Series.sort() and Series.order()?","2","3","2","usual me","3320","",""
"24309004","2014-06-19 14:25:37","0","1059","Manipulate Pandas DataFrame containing dictionaries from Twitter API","2","2","2","blahblahblah","799","Rolando Max","5884"
"24416140","2014-06-25 18:39:05","0","101","Long integer values in pandas dataframe change when sent to SQLite database using to_sql","1","2","","blahblahblah","799","",""
"25393062","2014-08-19 21:13:06","0","575","Stack columns from multiple CSV's into a master file","1","0","","bischoffingston","352","b10n","828"
"25421691","2014-08-21 08:32:32","0","994","Pandas - Event separation - .iloc iteritem()?","1","0","","Stavros Anastasiadis","143","",""
"25473153","2014-08-24 15:14:43","3","6472","Python Pandas iterrows() with previous values","2","1","1","Stavros Anastasiadis","143","",""
"23996260","2014-06-02 13:54:30","1","151","Python Pandas, using the previous value in Dataframe","1","3","1","Stavros Anastasiadis","143","",""
"24025152","2014-06-03 21:23:33","0","538","How to inset a new row at given position in pandas DataFrame and shift indices below +1","2","0","","drastega","744","chrisb","28789"
"24096330","2014-06-07 10:40:50","2","715","SAWarning: Could not instantiate type <class 'sqlalchemy.sql.sqltypes.INTEGER'> when I use sqlalchemy and pd.io.sql.read_sql","1","2","","drastega","744","zifot","2518"
"24064509","2014-06-05 15:41:09","7","6126","to_sql pandas method changes the scheme of sqlite tables","1","10","2","drastega","744","joris","75521"
"24063289","2014-06-05 14:46:15","0","316","Where to find a list of pandas **kwargs?","1","3","","drastega","744","chrisb","28789"
"24153278","2014-06-11 01:20:03","6","3619","How to get output of pandas .plot(kind='kde')?","2","0","2","drastega","744","CT Zhu","36249"
"23946120","2014-05-30 02:30:13","0","425","gropuby and remove specified groups in pandas DataFrame","2","0","","drastega","744","Karl D.","8364"
"24767800","2014-07-15 20:41:56","0","530","Functions of pandas data frames and side effects","2","8","","MTrenfield","175","MTrenfield","175"
"23315592","2014-04-26 19:34:30","1","67","pandas not setting column correctly","1","0","","aha","2036","Karl D.","8364"
"23690284","2014-05-15 23:21:03","42","43744","pandas apply function that returns multiple values to rows in pandas dataframe","4","0","16","Fra","2215","Happy001","3834"
